idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,ang_2,ang_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
8837,-97.9442857142857,-103.39,-96.13285714285708,-84.01,-94.7475,-94.0242857142857,-95.0566666666667,-96.632,-98.7325,-8.04986,-34.95046,False,5.445714285714303,-1.8114285714286211,-7.257142857142924,10.737499999999997,10.014285714285691,-0.723214285714306,1.5753333333333046,3.6758333333333013,2.1004999999999967,0.7321888424897034,0.7206596115002033,1.0184359676682717,166.5943095492766,-62.29024208842489,53.635783170601215,3.0,3.0,4.0,0.0,1.0,1.0
8838,-96.59142857142858,-84.0,-98.16,-80.69,-92.7425,-96.7742857142857,-91.2466666666667,-95.518,-98.9125,-8.04986,-34.9476,False,-12.59142857142858,1.568571428571417,14.159999999999997,12.052500000000009,16.0842857142857,4.031785714285689,4.271333333333303,7.665833333333296,3.3944999999999936,0.8616979433150106,0.4652577757709743,1.2859557765059715,145.74650177830108,-43.92434325838949,61.9939159922275,3.0,1.0,5.0,2.0,2.0,4.0
8839,-96.59142857142858,-85.31642857142859,-97.04,-84.21,-92.7425,-96.7742857142857,-91.2466666666667,-95.518,-98.9125,-8.04986,-34.94749,False,-11.274999999999991,0.4485714285714266,11.723571428571418,8.532500000000013,12.564285714285703,4.031785714285689,4.271333333333303,7.665833333333296,3.3944999999999936,0.8685806558807689,0.456929900946895,1.2966735190003102,145.08537803283008,-42.82917339327506,62.245510971555845,3.0,1.0,5.0,2.0,2.0,4.0
8840,-95.20285714285721,-86.28,-93.03,-53.33,-84.965,-81.08,-90.8266666666667,-94.342,-98.9125,-8.04986,-34.94585,False,-8.922857142857211,-2.172857142857211,6.75,31.635000000000005,27.75,-3.885000000000005,3.5153333333333023,8.085833333333298,4.570499999999996,0.9832892255320963,0.35938443174676826,1.4590808759719236,136.41463419048708,-21.180938358066708,65.55332778422184,4.0,1.0,6.0,3.0,2.0,5.0
8841,-80.625,-96.91,-81.12523809523809,-100.78,-94.15,-93.34,-80.61722222222221,-99.9346666666667,-102.2,-8.04985,-34.95468,False,16.284999999999997,0.5002380952380889,-15.784761904761908,-6.6299999999999955,-7.439999999999998,-0.8100000000000023,19.31744444444449,21.582777777777792,2.2653333333333023,0.7700528777877631,1.1532720173551125,0.7013971724661772,-157.44123498492695,-73.05119473478345,30.40089700626813,3.0,4.0,2.0,1.0,1.0,2.0
8842,-81.91071428571429,-98.345,-90.89,-100.78,-94.15,-92.83,-80.61722222222221,-99.9346666666667,-97.4075,-8.04984,-34.95469,False,16.434285714285707,8.979285714285709,-7.454999999999998,-6.6299999999999955,-7.950000000000003,-1.3200000000000074,19.31744444444449,16.79027777777779,-2.5271666666667016,0.7694557748905171,1.1546490975964805,0.7017948918401938,-157.3338416181642,-73.01464572633708,30.27758484936076,3.0,4.0,2.0,1.0,1.0,2.0
8843,-89.82142857142858,-95.31857142857142,-85.62,-95.77,-90.3708333333333,-87.69547619047621,-91.8966666666667,-97.358,-95.28,-8.04984,-34.95309,False,5.497142857142833,-4.201428571428579,-9.698571428571412,-5.3991666666667015,-8.074523809523782,-2.675357142857081,5.4613333333333,3.3833333333332973,-2.078000000000003,0.7201208777279613,0.9873211577682078,0.8052519730868978,-170.3954096744863,-70.02317440744007,41.180580249033675,3.0,4.0,3.0,1.0,0.0,1.0
8844,-98.47,-96.7828571428571,-96.13285714285708,-82.38,-94.7475,-100.23,-95.0566666666667,-96.632,-98.7325,-8.04984,-34.95043,False,-1.6871428571429021,-2.337142857142922,-0.6500000000000199,12.367500000000007,17.85000000000001,5.482500000000002,1.5753333333333046,3.6758333333333013,2.1004999999999967,0.7308134066234294,0.7187690477414528,1.022410388512894,166.3019060975522,-62.011565275678265,53.64584810865445,3.0,3.0,4.0,0.0,1.0,1.0
8845,-86.7,-95.02,-80.01,-98.7733333333333,-97.8975,-93.71,-85.4,-102.688,-87.175,-8.04983,-34.95949,False,8.319999999999993,-6.689999999999998,-15.009999999999991,-0.8758333333333042,-5.063333333333304,-4.1875,17.287999999999997,1.7749999999999915,-15.513000000000005,1.088223407312364,1.668070932410975,0.6319619515074605,-130.6513621767579,-78.29541294283166,-16.101242150717304,4.0,7.0,2.0,3.0,2.0,5.0
8846,-78.6221428571429,-98.345,-73.76,-100.78,-93.65,-92.83,-87.56,-99.9346666666667,-92.97,-8.04982,-34.95468,False,19.722857142857094,-4.862142857142899,-24.584999999999994,-7.1299999999999955,-7.950000000000003,-0.8200000000000074,12.374666666666698,5.409999999999997,-6.964666666666702,0.7669899232985358,1.1542436775942841,0.70426087899469,-157.34614946833406,-72.8936521067449,30.264301749622405,3.0,4.0,2.0,1.0,1.0,2.0
8847,-77.14,-98.345,-81.12523809523809,-99.97166666666661,-95.4,-92.58714285714292,-81.37,-99.9346666666667,-98.48,-8.04981,-34.95468,False,21.205,3.9852380952380884,-17.21976190476191,-4.5716666666666015,-7.384523809523685,-2.8128571428570837,18.564666666666696,17.11,-1.4546666666666965,0.7659694103912604,1.154569501421204,0.7052163325217081,-157.31428533869297,-72.84119697073146,30.21901661677369,3.0,4.0,2.0,1.0,1.0,2.0
8848,-78.6221428571429,-98.345,-81.12523809523809,-99.97166666666661,-96.38,-93.72,-80.61722222222221,-99.9346666666667,-96.52025,-8.04981,-34.95467,False,19.722857142857094,2.5030952380951845,-17.21976190476191,-3.5916666666666117,-6.251666666666608,-2.6599999999999966,19.31744444444449,15.903027777777794,-3.414416666666696,0.7655449491474464,1.1535163190976225,0.7057717621289248,-157.3904019998391,-72.82504276374792,30.296342995512113,3.0,4.0,2.0,1.0,1.0,2.0
8849,-94.95,-95.31857142857142,-84.89,-90.4496153846154,-88.89,-87.69547619047621,-91.8966666666667,-97.358,-95.3075,-8.04981,-34.95309,False,0.3685714285714141,-10.060000000000002,-10.428571428571416,-1.5596153846153982,-2.754139194139185,-1.194523809523787,5.4613333333333,3.4108333333333007,-2.0504999999999995,0.7168497192089847,0.9884596615582849,0.8077521170533294,-170.3511627995763,-69.84242713711095,41.02562274446205,3.0,4.0,3.0,1.0,0.0,1.0
8850,-75.45,-94.65,-81.12523809523809,-99.97166666666661,-94.65,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.52025,-8.0498,-34.95468,False,19.200000000000003,5.675238095238086,-13.524761904761917,-5.3216666666666015,-7.384523809523685,-2.0628571428570837,19.31744444444449,15.903027777777794,-3.414416666666696,0.7649491350192725,1.1548962924230994,0.7061722253990993,-157.28233619956103,-72.78877147636089,30.173854054036255,3.0,4.0,2.0,1.0,1.0,2.0
8851,-96.59142857142858,-81.25,-97.17285714285721,-89.01,-92.7425,-96.7742857142857,-91.1416666666667,-95.518,-98.9125,-8.0498,-34.947590000000005,False,-15.34142857142858,0.5814285714286314,15.922857142857211,3.7325000000000017,7.764285714285691,4.031785714285689,4.3763333333333065,7.7708333333333,3.3944999999999936,0.8568461988708693,0.46930362827447614,1.2900561084621498,145.43582126293842,-43.26540302104204,61.75670351152256,3.0,1.0,5.0,2.0,2.0,4.0
8852,-81.67,-102.0,-81.8666666666667,-102.01,-101.82,-96.76,-80.61722222222221,-99.9346666666667,-95.456,-8.04979,-34.95468,False,20.33,0.19666666666670096,-20.133333333333297,-0.19000000000001194,-5.25,-5.059999999999988,19.31744444444449,14.838777777777793,-4.478666666666697,0.7639290981345023,1.1552240497819635,0.7071285558451048,-157.25030173024513,-72.73637568626242,30.128813620347838,3.0,4.0,2.0,1.0,1.0,2.0
8853,-96.96142857142858,-93.71,-96.22,-92.02,-96.0925,-94.0242857142857,-95.0566666666667,-96.632,-98.7325,-8.04979,-34.95045,False,-3.2514285714285904,-0.7414285714285853,2.510000000000005,4.072500000000005,2.0042857142857002,-2.068214285714305,1.5753333333333046,3.6758333333333013,2.1004999999999967,0.724919301426983,0.7233211917780069,1.023929110415272,166.3676953058378,-61.70672539342181,53.32351686076707,3.0,3.0,4.0,0.0,1.0,1.0
8854,-103.47,-86.66642857142858,-97.17285714285721,-88.53,-92.7425,-96.7742857142857,-91.1766666666667,-95.518,-98.9125,-8.04979,-34.94748,False,-16.803571428571416,-6.297142857142788,10.506428571428629,4.212500000000006,8.244285714285695,4.031785714285689,4.341333333333296,7.735833333333289,3.3944999999999936,0.8628798549472644,0.46189814186135514,1.301269789724,144.73113033354883,-42.076040684372714,61.96646074491155,3.0,1.0,5.0,2.0,2.0,4.0
8855,-77.08,-94.0842857142857,-83.87,-98.7733333333333,-96.84,-93.0942857142857,-82.5833333333333,-102.688,-85.33,-8.04978,-34.95949,False,17.0042857142857,6.790000000000006,-10.214285714285694,-1.9333333333332945,-5.679047619047594,-3.7457142857142998,20.104666666666702,2.746666666666698,-17.358000000000004,1.0846291830113817,1.6692017183907464,0.63727668858907,-130.42973557594044,-78.10954894817182,-15.963361209613614,4.0,7.0,2.0,3.0,2.0,5.0
8856,-80.295,-99.04,-79.76,-99.97166666666661,-95.34,-92.58714285714292,-80.61722222222221,-99.9346666666667,-99.175,-8.04978,-34.95468,False,18.745000000000005,-0.5349999999999966,-19.28,-4.631666666666604,-7.384523809523685,-2.7528571428570814,19.31744444444449,18.557777777777787,-0.7596666666667033,0.7629093006938209,1.1555527726702597,0.708085322086783,-157.21818160852462,-72.68400966268919,30.08389487642466,3.0,4.0,2.0,1.0,1.0,2.0
8857,-88.9642857142857,-91.26,-82.44,-93.39,-90.3708333333333,-87.69547619047621,-91.8966666666667,-97.358,-95.3075,-8.04978,-34.95309,False,2.295714285714311,-6.524285714285696,-8.820000000000007,-3.019166666666706,-5.694523809523787,-2.675357142857081,5.4613333333333,3.4108333333333007,-2.0504999999999995,0.713578992125615,0.9896079795320024,0.8102581327700851,-170.30651028211219,-69.66209754571705,40.87162264358283,3.0,4.0,3.0,1.0,0.0,1.0
8858,-87.08,-98.535,-81.51,-103.78,-96.726,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.3033333333333,-8.04977,-34.95468,False,11.454999999999998,-5.569999999999993,-17.02499999999999,-7.054000000000002,-11.192857142857079,-4.138857142857077,19.31744444444449,15.686111111111089,-3.6313333333334015,0.7618897436581585,1.1558824602692743,0.7090425223598432,-157.18597551072017,-72.6316734677512,30.039097384762158,3.0,4.0,2.0,1.0,1.0,2.0
8859,-79.358125,-98.5492857142857,-80.26,-99.97166666666661,-97.245,-93.06714285714293,-80.61722222222221,-99.9346666666667,-95.34,-8.049760000000001,-34.95468,False,19.1911607142857,0.901875000000004,-18.289285714285697,-2.7266666666666026,-6.904523809523681,-4.1778571428570785,19.31744444444449,14.722777777777793,-4.594666666666697,0.7608704279935611,1.1562131117525296,0.7100001549093444,-157.15368311157798,-72.57936716321584,29.994420709607347,3.0,4.0,2.0,1.0,1.0,2.0
8860,-74.58,-98.5492857142857,-79.83,-99.97166666666661,-94.16,-93.06714285714293,-80.61722222222221,-99.9346666666667,-97.1045833333333,-8.049760000000001,-34.95465,False,23.969285714285704,5.25,-18.719285714285704,-5.811666666666611,-6.904523809523681,-1.0928571428570706,19.31744444444449,16.487361111111085,-2.8300833333334054,0.7595925835441446,1.1530583435613355,0.7116590645980592,-157.38355251810447,-72.53016831202166,30.22500484362848,3.0,4.0,3.0,1.0,0.0,1.0
